CustomerID,Age,Income,Education_Level,Marital_Status,Kidhome,Teenhome,Customer_Days,Recency,Complain,Z_CostContact,Z_Revenue,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,MntRegularProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Response
CUST_0973,56,68316,2n Cycle,Together,0,1,2761,54,0,3,11,806,80,161,120,11,33,1178,1145,5,10,7,10,6,0,0,0,0,0,0,0
CUST_0974,49,74538,Graduation,Together,0,0,2524,21,0,3,11,380,98,733,110,112,28,1433,1405,1,8,8,5,3,0,0,0,0,1,1,1
CUST_0975,49,91700,Graduation,Single,0,0,2687,58,0,3,11,576,172,961,125,115,19,1949,1930,1,8,6,5,3,0,0,0,0,0,0,1
CUST_0976,51,68695,Graduation,Together,0,0,2163,3,0,3,11,458,81,356,106,50,40,1051,1011,1,4,4,7,2,0,0,0,0,0,0,0
CUST_0977,43,31056,2n Cycle,Married,1,0,2682,99,0,3,11,5,10,13,3,8,16,39,23,1,1,0,3,8,0,0,0,0,0,0,0
CUST_0978,40,28071,Graduation,Single,0,0,2828,65,0,3,11,39,33,130,41,26,44,269,225,2,5,1,5,8,0,0,0,0,0,0,0
CUST_0979,62,37334,PhD,Together,1,1,2282,44,0,3,11,26,1,16,2,2,15,47,32,4,3,0,4,4,0,0,0,0,0,0,0
CUST_0980,48,46423,Master,Single,1,1,2443,6,0,3,11,68,0,16,0,0,8,84,76,3,2,0,4,7,0,0,0,0,0,0,0
CUST_0981,49,37126,PhD,Married,1,0,2250,9,0,3,11,45,3,9,4,4,7,65,58,1,1,2,2,6,0,0,1,0,0,1,1
CUST_0982,67,47703,Graduation,Married,0,1,2555,95,0,3,11,359,0,134,13,26,123,532,409,4,6,3,8,5,0,0,0,0,0,0,0
CUST_0983,61,61180,Graduation,Married,0,1,2226,70,0,3,11,403,24,29,6,24,218,486,268,2,5,5,6,3,0,0,1,0,0,1,0
CUST_0984,66,38998,Graduation,Married,1,1,2762,92,1,3,11,34,1,14,0,0,5,49,44,3,2,0,3,8,0,0,0,0,0,0,0
CUST_0985,29,8028,Graduation,Single,0,0,2808,62,0,3,11,73,18,66,7,12,2,176,174,15,0,1,0,19,0,0,0,0,0,0,0
CUST_0986,58,76081,Graduation,Together,0,0,2196,85,0,3,11,292,30,415,63,33,200,833,633,1,4,5,4,2,1,0,0,0,0,1,0
CUST_0987,34,34728,Graduation,Together,1,0,2493,2,0,3,11,14,0,16,0,0,6,30,24,1,1,1,2,6,0,0,0,0,0,0,1
CUST_0988,55,33168,Master,Single,0,1,2783,0,0,3,11,80,1,37,0,1,3,119,116,3,2,1,4,7,0,0,0,0,0,0,0
CUST_0989,54,33585,Master,Married,0,1,2436,91,0,3,11,30,11,33,13,6,29,93,64,1,2,0,4,4,0,0,0,0,0,0,0
CUST_0990,60,77037,PhD,Married,0,1,2418,3,0,3,11,463,96,333,168,53,10,1113,1103,1,7,7,12,3,0,0,0,0,0,0,0
CUST_0991,36,35196,Graduation,Together,1,0,2752,68,0,3,11,75,12,141,43,39,187,310,123,6,6,1,5,8,0,0,0,0,0,0,1
CUST_0992,54,44529,Graduation,Married,0,1,2518,98,0,3,11,538,13,91,17,6,26,665,639,6,6,2,11,5,0,0,0,1,0,1,0
CUST_0993,54,28764,PhD,Together,1,1,2183,16,0,3,11,8,0,3,0,0,1,11,10,1,1,0,2,8,0,0,1,0,0,1,0
CUST_0994,71,69098,PhD,Married,0,0,2657,82,0,3,11,1315,22,780,145,0,178,2262,2084,1,7,8,9,5,0,0,0,0,0,0,0
CUST_0995,50,25959,2n Cycle,Divorced,1,1,2659,1,0,3,11,4,2,12,7,5,26,30,4,2,1,2,2,6,0,0,0,0,0,0,1
CUST_0996,37,27100,Master,Married,1,0,2609,64,0,3,11,12,0,13,2,0,10,27,17,1,1,0,3,7,0,0,0,0,0,0,0
CUST_0997,35,70596,Graduation,Single,0,0,2791,68,0,3,11,347,44,534,17,0,26,942,916,1,3,5,12,2,0,0,0,0,0,0,0
CUST_0998,46,42557,Graduation,Married,0,1,2828,98,0,3,11,192,5,53,0,5,15,255,240,4,6,1,4,8,0,0,0,0,0,0,0
CUST_0999,69,53312,PhD,Married,0,0,2483,32,0,3,11,241,0,12,0,0,25,253,228,1,5,1,5,7,0,0,0,0,0,0,0
CUST_1000,68,72228,Graduation,Single,0,0,2738,87,0,3,11,631,28,491,30,14,56,1194,1138,1,6,7,8,3,0,0,0,0,0,0,0
CUST_1001,33,67605,Graduation,Together,0,0,2614,84,0,3,11,336,28,282,184,54,54,884,830,1,2,8,6,1,0,0,0,0,0,0,0
CUST_1002,71,62845,Master,Married,1,1,2795,3,0,3,11,1099,0,45,0,0,34,1144,1110,11,3,4,10,8,0,0,0,1,0,1,0
CUST_1003,62,65196,Graduation,Together,0,2,2498,34,0,3,11,743,19,181,12,0,200,955,755,2,7,6,11,5,0,0,1,0,0,1,0
CUST_1004,33,42000,PhD,Single,0,0,2694,23,0,3,11,124,83,267,85,59,35,618,583,2,5,2,11,5,0,0,0,0,0,0,1
CUST_1005,47,35860,PhD,Divorced,1,1,2200,37,0,3,11,15,0,8,4,2,20,29,9,2,1,1,2,5,0,0,1,0,0,1,0
CUST_1006,56,65526,PhD,Married,0,1,2238,22,0,3,11,397,19,69,12,0,9,497,488,1,4,4,8,2,0,0,0,0,0,0,0
CUST_1007,59,16860,Graduation,Married,1,1,2814,19,0,3,11,10,4,4,3,3,14,24,10,3,1,1,3,7,0,0,0,0,0,0,0
CUST_1008,28,83528,Graduation,Single,0,0,2218,7,0,3,11,530,117,678,134,44,147,1503,1356,1,4,10,8,1,1,0,1,0,0,2,1
CUST_1009,55,64176,2n Cycle,Divorced,0,1,2854,52,0,3,11,1215,33,249,64,116,149,1677,1528,8,8,9,8,6,0,0,0,0,0,0,0
CUST_1010,64,22304,Graduation,Divorced,0,0,2853,91,0,3,11,3,2,7,0,4,2,16,14,1,1,0,2,8,0,0,0,0,0,0,0
CUST_1011,42,67023,Graduation,Married,0,0,2276,93,1,3,11,444,44,382,11,8,17,889,872,1,3,7,13,2,0,0,0,0,0,0,0
CUST_1012,54,70713,Graduation,Together,0,1,2732,23,0,3,11,736,114,279,82,76,190,1287,1097,6,5,6,8,3,0,0,0,0,0,0,0
CUST_1013,65,59925,Graduation,Together,0,1,2735,83,0,3,11,473,21,176,19,21,56,710,654,3,9,2,9,6,0,0,0,0,0,0,0
CUST_1014,67,39722,Graduation,Married,0,1,2284,92,0,3,11,32,0,5,2,0,8,39,31,2,2,0,3,5,0,0,0,0,0,0,0
CUST_1015,62,46610,Graduation,Together,0,0,2505,4,0,3,11,288,10,30,4,10,125,342,217,1,6,1,6,6,0,0,0,0,0,0,0
CUST_1016,59,88347,Graduation,Together,0,0,2520,32,0,3,11,1050,178,555,77,138,118,1998,1880,1,4,7,9,1,1,0,0,0,0,1,0
CUST_1017,39,87171,PhD,Married,0,0,2583,27,0,3,11,1001,44,107,58,44,44,1254,1210,1,6,7,11,2,0,0,1,0,1,2,0
CUST_1018,44,26907,2n Cycle,Together,1,1,2472,10,0,3,11,9,1,7,0,3,2,20,18,2,1,0,3,7,0,0,0,0,0,0,0
CUST_1019,52,50014,Master,Single,1,0,2317,9,0,3,11,234,14,77,19,10,42,354,312,2,4,1,8,5,0,0,0,0,0,0,0
CUST_1020,42,41014,PhD,Married,1,0,2592,65,0,3,11,7,2,6,2,0,3,17,14,1,1,0,2,7,0,0,0,0,0,0,0
CUST_1021,55,66294,Graduation,Single,0,0,2263,68,0,3,11,251,108,334,65,92,117,850,733,1,4,3,5,2,0,0,0,0,0,0,0
CUST_1022,49,36715,Graduation,Married,1,0,2748,16,0,3,11,172,10,125,21,13,16,341,325,6,7,2,4,9,0,0,0,0,0,0,1
CUST_1023,64,79456,Graduation,Married,0,0,2835,12,0,3,11,565,42,548,64,83,99,1302,1203,1,5,6,4,3,0,0,0,0,0,0,1
CUST_1024,38,40479,Graduation,Together,1,0,2475,95,0,3,11,5,0,8,2,0,0,15,15,1,0,0,3,4,0,0,0,0,0,0,0
CUST_1025,50,75345,Master,Single,0,0,2671,16,0,3,11,918,57,842,99,38,133,1954,1821,1,5,8,6,3,1,0,0,0,0,1,1
CUST_1026,43,54233,Graduation,Married,0,1,2669,46,0,3,11,652,8,158,21,0,142,839,697,4,11,6,5,8,0,0,0,0,0,0,0
CUST_1027,50,24163,Graduation,Single,1,1,2419,3,0,3,11,4,1,7,2,1,2,15,13,2,1,0,3,4,0,0,0,0,0,0,0
CUST_1028,62,84460,PhD,Together,0,0,2700,80,0,3,11,152,27,103,106,54,81,442,361,0,9,9,4,5,1,1,0,1,1,4,1
CUST_1029,37,43776,Graduation,Together,1,0,2216,77,0,3,11,8,0,9,2,1,3,20,17,1,1,0,2,6,0,0,0,0,0,0,0
CUST_1030,62,71691,PhD,Single,0,0,2263,0,0,3,11,336,130,411,240,32,43,1149,1106,1,4,7,5,2,0,0,0,0,0,0,1
CUST_1031,47,85844,PhD,Married,0,0,2190,62,0,3,11,938,19,843,25,95,38,1920,1882,1,6,6,7,2,0,0,0,0,1,1,0
CUST_1032,46,39190,PhD,Single,1,0,2223,91,0,3,11,68,8,18,19,8,12,121,109,2,2,1,4,5,0,0,0,0,0,0,0
CUST_1033,48,38578,PhD,Single,1,1,2531,2,0,3,11,38,4,22,3,3,3,70,67,3,3,0,3,8,0,0,0,0,0,0,0
CUST_1034,55,57236,PhD,Married,1,1,2268,22,0,3,11,105,0,9,2,1,4,117,113,3,2,1,4,3,0,0,0,0,0,0,0
CUST_1035,41,61825,Graduation,Single,0,1,2485,56,0,3,11,162,50,100,55,30,27,397,370,1,4,2,8,4,0,0,0,0,0,0,0
CUST_1036,62,79803,Graduation,Divorced,0,1,2186,54,0,3,11,574,8,216,21,16,33,835,802,1,4,3,5,1,0,0,0,0,0,0,0
CUST_1037,34,80910,2n Cycle,Single,0,0,2765,71,0,3,11,160,80,369,67,39,41,715,674,1,3,3,8,1,0,0,0,0,0,0,0
CUST_1038,38,27590,Master,Together,1,0,2591,38,0,3,11,6,0,5,0,0,1,11,10,1,1,0,2,7,0,0,0,0,0,0,0
CUST_1039,41,56775,Graduation,Married,0,1,2702,62,0,3,11,614,35,160,58,35,35,902,867,2,5,8,10,5,0,0,0,0,0,0,0
CUST_1040,45,83829,Graduation,Divorced,0,0,2423,78,0,3,11,897,161,430,186,161,27,1835,1808,0,4,7,6,1,1,0,1,0,1,3,1
CUST_1041,41,54210,2n Cycle,Married,0,1,2564,18,0,3,11,70,54,109,80,9,45,322,277,2,4,1,7,5,0,0,0,0,0,0,0
CUST_1042,34,38508,Graduation,Married,1,0,2490,95,0,3,11,120,19,206,25,19,54,389,335,6,7,2,5,8,0,0,0,0,0,0,0
CUST_1043,50,53187,Graduation,Together,1,0,2405,66,0,3,11,211,2,30,7,7,10,257,247,2,4,1,6,5,0,0,0,0,0,0,0
CUST_1044,48,30023,Graduation,Married,1,0,2256,28,0,3,11,11,0,16,7,6,21,40,19,1,2,0,3,8,0,0,0,0,0,0,0
CUST_1045,60,76045,PhD,Single,0,0,2385,78,0,3,11,760,53,400,17,93,0,1323,1323,1,4,5,11,2,1,0,0,0,0,1,0
CUST_1046,68,50870,PhD,Married,0,1,2169,13,0,3,11,53,0,8,0,0,2,61,59,1,2,0,3,5,0,0,0,0,0,0,0
CUST_1047,46,65463,2n Cycle,Married,1,0,2309,17,0,3,11,391,32,70,21,32,16,546,530,2,6,2,9,5,0,0,0,1,0,1,0
CUST_1048,55,66480,Graduation,Married,1,1,2188,71,0,3,11,199,9,57,20,21,6,306,300,7,4,1,7,4,0,0,0,0,0,0,0
CUST_1049,66,76773,Graduation,Divorced,0,0,2648,79,0,3,11,516,56,449,86,33,16,1140,1124,1,2,2,11,1,0,0,0,0,0,0,0
CUST_1050,37,81698,2n Cycle,Single,0,0,2644,1,0,3,11,709,45,115,30,160,45,1059,1014,1,8,2,5,5,1,0,0,0,0,1,1
CUST_1051,47,54466,PhD,Single,1,1,2299,78,0,3,11,12,0,4,0,0,0,16,16,1,1,0,2,5,0,0,0,0,0,0,0
CUST_1052,36,16269,PhD,Single,1,0,2462,75,0,3,11,19,3,18,3,1,0,44,44,3,3,0,3,8,0,0,0,0,0,0,0
CUST_1053,49,71819,Graduation,Together,0,1,2464,70,0,3,11,1224,28,140,0,14,168,1406,1238,3,3,3,5,6,0,0,0,1,1,2,0
CUST_1054,37,33569,PhD,Married,1,0,2415,10,0,3,11,16,2,18,3,0,24,39,15,1,1,1,2,8,0,0,1,0,0,1,1
CUST_1055,37,36262,Master,Married,0,0,2441,24,0,3,11,88,39,54,64,28,153,273,120,1,3,5,3,6,0,0,1,0,0,1,1
CUST_1056,54,22634,Basic,Together,0,0,2688,47,0,3,11,2,23,11,8,6,46,50,4,1,2,1,2,8,0,0,0,0,0,0,0
CUST_1057,42,47025,2n Cycle,Married,0,1,2449,98,0,3,11,508,11,59,23,5,29,606,577,5,11,1,6,9,0,0,0,0,0,0,0
CUST_1058,52,70566,Graduation,Single,0,1,2425,4,0,3,11,381,28,215,84,28,21,736,715,2,6,5,9,3,0,0,0,0,0,0,0
CUST_1059,41,31605,PhD,Married,1,0,2743,15,0,3,11,74,0,42,2,1,6,119,113,2,2,1,4,7,0,0,0,0,0,0,0
CUST_1060,47,52034,Master,Divorced,1,1,2567,67,0,3,11,146,0,93,7,13,73,259,186,5,4,2,5,7,0,0,0,0,0,0,0
CUST_1061,41,48526,Graduation,Single,1,0,2346,32,0,3,11,23,17,23,43,20,9,126,117,1,2,1,4,3,0,0,0,0,0,0,0
CUST_1062,66,46734,Graduation,Married,0,1,2747,40,0,3,11,110,5,137,26,23,29,301,272,2,6,1,5,7,0,0,0,0,0,0,0
CUST_1063,58,39552,Graduation,Divorced,1,1,2717,54,0,3,11,165,3,147,4,24,41,343,302,7,6,2,5,8,0,0,0,0,0,0,1
CUST_1064,54,86358,Graduation,Single,1,1,2849,78,0,3,11,957,47,494,82,47,95,1627,1532,4,5,3,6,8,0,0,0,0,0,0,0
CUST_1065,43,46931,Graduation,Together,2,1,2225,94,0,3,11,41,0,17,3,1,16,62,46,2,1,1,3,3,0,0,0,0,0,0,0
CUST_1066,35,16581,Basic,Single,0,0,2692,51,0,3,11,1,3,4,2,3,11,13,2,1,0,0,3,4,0,0,0,0,0,0,0
CUST_1067,68,63998,2n Cycle,Divorced,0,0,2350,42,0,3,11,176,29,818,0,33,112,1056,944,1,7,6,11,4,0,0,0,0,0,0,1
CUST_1068,69,67381,Master,Married,0,1,2689,67,0,3,11,815,8,53,11,0,70,887,817,4,2,2,9,7,0,0,0,1,0,1,0
CUST_1069,53,25930,Graduation,Single,1,1,2421,87,0,3,11,6,1,2,2,0,4,11,7,1,1,0,2,7,0,0,0,0,0,0,0
CUST_1070,42,42693,Graduation,Married,1,0,2181,29,0,3,11,8,4,20,6,3,16,41,25,1,1,0,3,5,0,0,0,0,0,0,0
CUST_1071,44,85606,Graduation,Together,0,1,2753,89,0,3,11,717,42,864,219,30,84,1872,1788,2,6,7,9,3,1,0,0,0,0,1,0
CUST_1072,35,72903,Graduation,Single,0,0,2402,74,0,3,11,1067,138,750,0,19,39,1974,1935,1,7,5,8,4,1,0,0,1,1,3,1
CUST_1073,46,49669,2n Cycle,Together,1,0,2195,97,0,3,11,166,5,107,11,8,29,297,268,2,5,1,6,6,0,0,0,0,0,0,0
CUST_1074,52,36778,PhD,Married,1,1,2852,63,0,3,11,29,4,34,2,4,4,73,69,3,3,0,3,9,0,0,0,0,0,0,0
CUST_1075,58,85696,PhD,Divorced,0,0,2581,88,0,3,11,714,76,395,116,0,12,1301,1289,1,4,6,9,1,0,0,0,0,0,0,1
CUST_1076,59,49678,Graduation,Married,0,1,2671,81,0,3,11,229,5,56,3,2,20,295,275,2,6,2,4,7,0,0,0,0,0,0,0
CUST_1077,31,37155,Graduation,Married,1,0,2673,51,0,3,11,23,0,26,7,15,3,71,68,1,2,0,4,5,0,0,0,0,0,0,0
CUST_1078,42,21282,2n Cycle,Divorced,1,0,2208,76,0,3,11,1,5,8,4,8,20,26,6,2,2,1,2,6,0,0,0,0,0,0,0
CUST_1079,58,33419,PhD,Single,0,1,2475,76,0,3,11,56,0,12,0,0,18,68,50,2,2,0,4,7,0,0,0,0,0,0,0
CUST_1080,75,63285,Graduation,Widow,0,0,2395,84,0,3,11,508,124,249,50,38,134,969,835,1,6,5,13,3,0,0,0,0,0,0,0
CUST_1081,46,21255,Master,Together,1,0,2318,56,0,3,11,29,0,25,2,2,3,58,55,4,2,1,4,4,0,0,0,0,0,0,0
CUST_1082,39,42162,Graduation,Together,1,0,2381,31,0,3,11,46,7,59,2,4,27,118,91,2,3,1,3,6,0,0,1,0,0,1,1
CUST_1083,64,54450,Graduation,Together,1,1,2812,0,0,3,11,454,0,171,8,19,32,652,620,12,9,2,8,8,0,0,0,0,0,0,0
CUST_1084,66,57744,PhD,Married,0,1,2388,91,0,3,11,350,3,39,0,0,19,392,373,2,9,1,4,8,0,0,0,0,0,0,0
CUST_1085,34,26576,Graduation,Single,1,0,2783,40,0,3,11,10,0,8,0,0,9,18,9,1,1,0,2,9,0,0,1,0,0,1,1
CUST_1086,77,57513,PhD,Widow,0,0,2517,59,0,3,11,735,40,183,52,20,30,1030,1000,2,9,3,13,6,0,0,0,0,0,0,0
CUST_1087,56,68142,Graduation,Together,0,1,2828,96,0,3,11,897,126,196,91,112,37,1422,1385,3,10,4,7,6,0,0,0,0,0,0,0
CUST_1088,41,7500,Graduation,Married,0,1,2828,61,0,3,11,5,2,3,3,0,5,13,8,1,1,0,2,8,0,0,0,0,0,0,0
CUST_1089,46,83145,Graduation,Together,0,0,2804,14,0,3,11,777,35,731,39,137,114,1719,1605,1,5,9,11,2,0,0,0,0,1,1,1
CUST_1090,60,54197,Master,Married,0,1,2246,16,0,3,11,162,6,37,6,13,13,224,211,2,1,3,6,1,0,0,0,0,0,0,0
CUST_1091,57,23091,PhD,Single,1,1,2191,98,0,3,11,35,0,11,0,0,2,46,44,4,2,1,3,7,0,0,0,0,0,0,0
CUST_1092,44,46049,Graduation,Married,1,1,2502,11,0,3,11,342,9,112,19,14,19,496,477,10,5,2,9,7,0,0,0,0,0,0,1
CUST_1093,46,56715,Graduation,Together,0,0,2730,52,0,3,11,258,105,239,237,172,9,1011,1002,1,7,3,4,4,0,0,0,0,0,0,0
CUST_1094,59,79410,Graduation,Married,0,0,2190,19,0,3,11,658,80,483,123,13,13,1357,1344,1,3,2,5,1,0,0,0,0,0,0,0
CUST_1095,69,57304,Graduation,Married,0,1,2634,61,0,3,11,356,80,329,138,17,106,920,814,2,7,6,10,5,0,0,0,0,0,0,0
CUST_1096,55,44375,Graduation,Married,0,1,2257,73,0,3,11,213,5,28,7,7,41,260,219,1,4,1,6,5,0,0,0,0,0,0,0
CUST_1097,55,59594,Graduation,Married,0,1,2776,74,0,3,11,457,4,29,0,0,9,490,481,1,8,1,7,7,0,0,0,1,0,1,0
CUST_1098,26,80685,Graduation,Together,0,0,2835,55,0,3,11,241,45,604,34,26,54,950,896,1,6,4,10,2,0,0,0,0,0,0,0
CUST_1099,46,40344,PhD,Married,0,1,2418,48,0,3,11,210,0,6,0,0,2,216,214,2,4,1,5,7,0,0,0,0,0,0,0
CUST_1100,48,62710,Graduation,Married,0,1,2561,53,0,3,11,441,35,83,7,29,11,595,584,4,4,2,12,4,0,0,0,0,0,0,0
CUST_1101,52,48985,2n Cycle,Married,0,1,2518,13,0,3,11,19,13,18,10,7,8,67,59,1,1,1,3,3,0,0,0,0,0,0,0
CUST_1102,52,35322,Graduation,Together,1,2,2835,34,0,3,11,28,9,37,12,7,13,93,80,3,2,0,4,8,0,0,0,0,0,0,0
CUST_1103,72,77142,Graduation,Married,0,0,2555,54,0,3,11,476,75,162,29,151,97,893,796,1,4,4,8,2,0,0,0,0,0,0,0
CUST_1104,51,81657,Graduation,Single,0,0,2317,69,0,3,11,364,40,425,158,60,50,1047,997,1,3,4,8,1,0,0,0,0,0,0,0
CUST_1105,24,14421,Basic,Married,0,0,2291,81,0,3,11,0,0,2,3,3,8,8,0,1,1,0,2,5,0,0,1,0,0,1,0
CUST_1106,30,74214,PhD,Married,0,0,2831,3,0,3,11,863,83,547,86,99,33,1678,1645,1,8,2,5,5,0,0,0,0,0,0,0
CUST_1107,63,66726,Master,Married,1,1,2327,61,0,3,11,349,7,35,0,0,47,391,344,3,8,2,4,7,0,0,0,1,0,1,0
CUST_1108,41,23724,Basic,Together,1,0,2696,65,0,3,11,5,23,15,0,18,14,61,47,2,2,0,3,8,0,0,0,0,0,0,0
CUST_1109,60,47353,Master,Married,0,1,2387,93,0,3,11,184,2,19,8,8,4,221,217,3,2,2,6,5,0,0,0,0,0,0,0
CUST_1110,68,33444,Master,Married,1,1,2762,24,0,3,11,8,0,8,0,0,2,16,14,1,1,0,2,8,0,0,0,0,0,0,0
CUST_1111,39,54386,Graduation,Married,0,1,2567,8,0,3,11,277,21,64,62,21,25,445,420,2,3,2,10,3,0,0,0,0,0,0,0
CUST_1112,39,28510,Graduation,Divorced,1,1,2601,72,0,3,11,44,5,19,0,4,19,72,53,3,2,0,4,5,0,0,0,0,0,0,0
CUST_1113,29,90638,Master,Single,0,0,2295,29,0,3,11,1156,120,915,94,144,96,2429,2333,1,3,4,10,1,0,0,0,0,1,1,0
CUST_1114,70,48070,Graduation,Together,0,1,2691,33,1,3,11,373,14,83,6,9,19,485,466,3,8,2,6,7,0,0,0,0,0,0,0
CUST_1115,63,43140,Graduation,Married,0,1,2699,68,0,3,11,134,8,76,6,0,11,224,213,1,4,1,5,6,0,0,0,0,0,0,0
CUST_1116,59,54959,PhD,Divorced,0,1,2685,55,0,3,11,1148,0,60,0,0,24,1208,1184,3,9,5,4,7,0,0,0,1,0,1,1
CUST_1117,62,15056,Basic,Single,1,1,2581,76,0,3,11,6,12,3,21,6,40,48,8,5,2,2,3,5,0,0,0,0,0,0,0
CUST_1118,49,26954,Graduation,Single,1,0,2211,17,0,3,11,4,1,11,0,0,1,16,15,1,1,0,2,7,0,0,0,0,0,0,0
CUST_1119,35,22327,Graduation,Single,1,0,2490,94,0,3,11,5,4,8,2,0,5,19,14,1,1,0,3,5,0,0,0,0,0,0,0
CUST_1120,55,44393,Graduation,Married,1,1,2470,86,0,3,11,24,2,20,2,2,10,50,40,2,1,0,4,4,0,0,0,0,0,0,0
CUST_1121,68,62000,PhD,Single,0,1,2467,25,0,3,11,899,0,101,0,0,20,1000,980,1,6,6,13,4,1,0,0,0,0,1,0
CUST_1122,58,31497,PhD,Together,0,1,2729,22,0,3,11,108,1,28,13,1,4,151,147,2,3,1,4,8,0,0,0,0,0,0,0
CUST_1123,46,45894,2n Cycle,Married,0,2,2281,15,0,3,11,27,2,7,0,2,13,38,25,1,1,0,3,5,0,0,0,0,0,0,0
CUST_1124,50,78579,Master,Divorced,0,0,2713,35,0,3,11,816,66,549,216,66,99,1713,1614,1,5,6,4,3,0,0,0,0,0,0,1
CUST_1125,51,67369,Master,Widow,0,1,2748,81,0,3,11,1298,0,70,37,14,42,1419,1377,4,7,4,10,4,0,0,0,1,1,2,1
CUST_1126,60,58401,Graduation,Divorced,0,1,2229,55,0,3,11,10,0,11,17,29,29,67,38,1,1,2,2,4,0,0,0,0,0,0,0
CUST_1127,68,62307,Graduation,Single,0,1,2291,94,0,3,11,87,13,34,10,6,10,150,140,1,4,0,4,5,0,0,0,0,0,0,0
CUST_1128,51,43641,Master,Married,1,1,2592,50,0,3,11,57,2,51,4,2,23,116,93,3,2,1,4,6,0,0,0,0,0,0,0
CUST_1129,51,70091,Master,Married,1,0,2614,11,0,3,11,964,34,137,15,0,11,1150,1139,2,5,2,10,8,0,0,0,1,0,1,0
CUST_1130,48,78075,PhD,Married,0,0,2244,72,0,3,11,572,8,259,34,35,80,908,828,1,3,5,5,1,0,0,0,0,0,0,0
CUST_1131,59,59184,2n Cycle,Widow,0,1,2817,6,0,3,11,341,142,113,259,151,66,1006,940,3,6,6,12,5,0,0,0,0,0,0,0
CUST_1132,43,54809,Graduation,Married,1,1,2450,0,0,3,11,63,6,57,13,13,22,152,130,4,2,1,5,4,0,0,0,0,0,0,0
CUST_1133,61,58113,Graduation,Married,0,1,2679,66,1,3,11,221,104,169,102,78,84,674,590,3,9,2,8,7,0,0,0,0,0,0,0
CUST_1134,62,51412,Master,Married,0,1,2339,42,0,3,11,140,3,29,4,5,14,181,167,2,3,2,4,4,0,0,0,0,0,0,0
CUST_1135,63,66636,Master,Together,0,0,2475,64,0,3,11,291,10,689,84,10,0,1084,1084,1,3,4,9,1,0,0,0,0,0,0,0
CUST_1136,64,50965,Master,Married,0,1,2653,87,0,3,11,544,13,85,8,6,29,656,627,3,10,4,5,8,0,0,1,0,0,1,0
CUST_1137,30,18351,Graduation,Married,0,0,2402,1,0,3,11,1,12,9,0,14,7,36,29,1,2,0,3,7,0,0,0,0,0,0,0
CUST_1138,63,40451,PhD,Together,0,2,2292,54,0,3,11,35,0,4,0,0,10,39,29,1,1,1,2,5,0,0,1,0,0,1,0
CUST_1139,55,36317,Graduation,Together,0,1,2562,53,0,3,11,87,3,25,3,2,13,120,107,2,3,0,4,7,0,0,0,0,0,0,0
CUST_1140,63,42213,Graduation,Together,0,1,2419,96,0,3,11,309,3,24,4,3,20,343,323,2,5,1,7,7,0,0,0,1,0,1,0
CUST_1141,65,65748,Graduation,Together,0,1,2599,58,1,3,11,172,73,93,95,78,34,511,477,2,2,4,10,1,0,0,0,0,0,0,0
CUST_1142,48,77044,Graduation,Together,0,1,2404,12,0,3,11,625,38,242,50,34,76,989,913,2,7,11,11,4,0,0,1,0,0,1,0
CUST_1143,51,74918,Graduation,Together,0,0,2633,78,0,3,11,972,59,913,25,19,59,1988,1929,1,5,9,6,3,0,0,0,0,1,1,0
CUST_1144,48,56721,Graduation,Married,1,1,2765,64,0,3,11,157,6,39,6,13,75,221,146,5,4,1,5,6,0,0,0,0,0,0,0
CUST_1145,45,42160,Graduation,Single,1,1,2525,26,0,3,11,48,9,45,3,15,20,120,100,4,2,1,4,6,0,0,0,0,0,0,1
CUST_1146,55,61559,Graduation,Single,0,1,2506,8,0,3,11,279,83,88,32,14,34,496,462,1,4,2,10,3,0,0,0,0,0,0,0
CUST_1147,57,33629,PhD,Together,1,1,2849,49,0,3,11,132,0,16,0,0,4,148,144,5,3,1,4,9,0,0,0,0,0,0,0
CUST_1148,57,34377,Graduation,Single,0,1,2685,55,0,3,11,62,0,22,3,1,26,88,62,2,2,2,2,7,0,0,0,0,0,0,0
CUST_1149,34,8940,Basic,Single,1,0,2835,25,0,3,11,1,45,3,4,6,42,59,17,3,3,1,3,8,0,0,0,0,0,0,0
CUST_1150,47,26228,Graduation,Married,1,0,2439,50,0,3,11,2,6,4,3,1,9,16,7,1,1,0,2,8,0,0,0,0,0,0,0
CUST_1151,63,77297,2n Cycle,Divorced,0,0,2678,84,0,3,11,408,61,109,48,122,41,748,707,1,5,7,9,4,1,0,0,0,0,1,0
CUST_1152,39,40211,Graduation,Married,1,1,2493,30,0,3,11,51,1,7,2,1,25,62,37,2,2,1,2,8,0,0,1,0,0,1,0
CUST_1153,62,33438,PhD,Widow,1,1,2439,81,0,3,11,62,1,16,3,2,6,84,78,4,2,1,4,5,0,0,0,0,0,0,0
CUST_1154,61,75032,PhD,Married,0,1,2586,74,0,3,11,952,12,180,47,12,12,1203,1191,2,5,4,9,3,0,0,0,0,0,0,0
