purchase_id,customer_id,product_id,purchase_date,quantity,total_amount,channel
13379,CUST_1387,3,2025-12-28,4,7.0,Web
13380,CUST_1387,4,2026-01-12,1,2.0,Catalog
13381,CUST_1387,5,2025-11-18,8,1.0,Catalog
13382,CUST_1387,6,2025-12-24,2,4.0,Store
13383,CUST_1388,1,2026-01-07,1,62.62,Catalog
13384,CUST_1388,1,2026-01-11,3,67.2,Web
13385,CUST_1388,1,2026-01-12,3,109.34,Store
13386,CUST_1388,1,2026-01-16,2,63.68,Store
13387,CUST_1388,1,2026-01-12,2,59.6,Store
13388,CUST_1388,1,2026-01-09,3,79.62,Catalog
13389,CUST_1388,2,2026-01-03,2,93.0,Web
13390,CUST_1388,3,2026-01-22,2,72.22,Web
13391,CUST_1388,3,2026-01-13,1,109.79,Store
13392,CUST_1388,3,2026-01-23,4,68.44,Web
13393,CUST_1388,3,2026-01-24,1,84.59,Catalog
13394,CUST_1388,3,2026-01-10,2,99.17,Store
13395,CUST_1388,3,2026-01-11,3,64.85,Store
13396,CUST_1388,4,2026-01-18,2,97.56,Web
13397,CUST_1388,4,2025-12-31,5,102.94,Web
13398,CUST_1388,4,2026-01-19,8,65.52,Store
13399,CUST_1388,5,2026-01-18,3,40.0,Store
13400,CUST_1388,6,2026-01-18,3,26.0,Store
13401,CUST_1389,1,2026-01-18,2,52.0,Catalog
13402,CUST_1389,2,2025-12-25,7,12.0,Web
13403,CUST_1389,3,2025-12-08,1,50.0,Web
13404,CUST_1389,4,2025-12-07,2,4.0,Store
13405,CUST_1389,5,2025-12-06,4,36.0,Web
13406,CUST_1389,6,2025-12-21,2,55.0,Web
13407,CUST_1390,1,2025-11-15,3,89.9,Catalog
13408,CUST_1390,1,2025-11-26,4,121.93,Catalog
13409,CUST_1390,2,2025-11-18,3,56.0,Web
13410,CUST_1390,3,2025-12-17,2,139.0,Catalog
13411,CUST_1390,4,2026-01-18,4,51.0,Catalog
13412,CUST_1390,5,2025-12-17,6,8.0,Web
13413,CUST_1390,6,2026-01-23,1,100.0,Store
13414,CUST_1391,1,2026-01-18,4,2.0,Store
13415,CUST_1391,2,2026-01-15,9,23.0,Store
13416,CUST_1391,3,2025-12-17,4,11.0,Store
13417,CUST_1391,4,2025-12-29,4,8.0,Store
13418,CUST_1391,5,2026-01-10,7,6.0,Store
13419,CUST_1391,6,2026-01-18,2,46.0,Web
13420,CUST_1392,1,2026-01-19,3,68.0,Store
13421,CUST_1392,2,2026-01-04,2,28.0,Store
13422,CUST_1392,3,2026-01-21,3,39.0,Web
13423,CUST_1392,4,2026-01-02,8,16.0,Web
13424,CUST_1392,5,2025-12-17,7,30.0,Web
13425,CUST_1392,6,2025-12-14,2,41.0,Store
13426,CUST_1393,1,2026-01-06,1,20.0,Web
13427,CUST_1393,2,2026-01-10,2,4.0,Web
13428,CUST_1393,3,2026-01-17,1,10.0,Web
13429,CUST_1393,4,2026-01-08,6,6.0,Catalog
13430,CUST_1393,5,2025-12-22,7,4.0,Web
13431,CUST_1393,6,2026-01-10,4,17.0,Web
13432,CUST_1394,1,2026-01-24,4,20.0,Store
13433,CUST_1394,2,2026-01-23,6,3.0,Store
13434,CUST_1394,3,2026-01-23,4,16.0,Web
13435,CUST_1394,5,2026-01-23,2,4.0,Web
13436,CUST_1394,6,2026-01-22,4,1.0,Store
13437,CUST_1395,1,2026-01-24,1,7.0,Catalog
13438,CUST_1395,3,2026-01-24,2,1.0,Catalog
13439,CUST_1396,1,2026-01-17,1,97.92,Web
13440,CUST_1396,1,2026-01-13,2,104.3,Web
13441,CUST_1396,1,2026-01-15,2,103.13,Store
13442,CUST_1396,2,2026-01-12,4,99.58,Web
13443,CUST_1396,2,2026-01-23,2,66.46,Store
13444,CUST_1396,3,2026-01-22,2,74.0,Catalog
13445,CUST_1396,4,2026-01-08,6,38.0,Catalog
13446,CUST_1396,5,2026-01-15,5,8.0,Store
13447,CUST_1396,6,2026-01-13,4,85.22,Catalog
13448,CUST_1396,6,2026-01-11,4,61.57,Web
13449,CUST_1396,6,2026-01-09,1,82.3,Catalog
13450,CUST_1397,1,2025-12-21,4,100.5,Catalog
13451,CUST_1397,1,2026-01-17,2,72.51,Store
13452,CUST_1397,1,2026-01-23,3,102.48,Web
13453,CUST_1397,1,2025-12-20,2,97.02,Store
13454,CUST_1397,1,2026-01-13,1,81.18,Catalog
13455,CUST_1397,1,2026-01-24,1,100.57,Web
13456,CUST_1397,1,2026-01-21,2,63.72,Catalog
13457,CUST_1397,1,2025-12-24,1,83.35,Web
13458,CUST_1397,1,2025-12-13,4,87.81,Web
13459,CUST_1397,1,2026-01-18,1,100.34,Store
13460,CUST_1397,1,2025-12-16,1,86.07,Store
13461,CUST_1397,1,2026-01-16,2,79.19,Store
13462,CUST_1397,2,2025-12-28,6,12.0,Catalog
13463,CUST_1397,3,2026-01-13,3,100.58,Web
13464,CUST_1397,3,2026-01-20,1,85.29,Web
13465,CUST_1397,3,2025-12-20,4,64.3,Catalog
13466,CUST_1397,4,2026-01-09,8,16.0,Web
13467,CUST_1397,5,2026-01-07,9,12.0,Catalog
13468,CUST_1397,6,2026-01-18,3,101.0,Store
13469,CUST_1398,1,2025-11-22,1,30.0,Store
13470,CUST_1398,2,2025-12-27,1,1.0,Catalog
13471,CUST_1398,3,2025-12-21,2,8.0,Catalog
13472,CUST_1398,6,2025-12-06,2,3.0,Catalog
13473,CUST_1399,1,2025-12-26,1,6.0,Store
13474,CUST_1399,2,2026-01-07,6,1.0,Store
13475,CUST_1399,3,2025-12-11,1,7.0,Web
13476,CUST_1399,4,2025-11-13,3,23.0,Catalog
13477,CUST_1399,5,2025-12-15,4,4.0,Web
13478,CUST_1399,6,2025-11-26,1,19.0,Store
13479,CUST_1400,1,2026-01-13,4,3.0,Catalog
13480,CUST_1400,2,2026-01-19,1,18.0,Store
13481,CUST_1400,3,2026-01-10,3,26.0,Store
13482,CUST_1400,4,2026-01-09,2,11.0,Store
13483,CUST_1400,5,2026-01-19,6,8.0,Catalog
13484,CUST_1400,6,2026-01-12,4,12.0,Catalog
13485,CUST_1401,1,2025-12-27,2,14.0,Catalog
13486,CUST_1401,3,2025-12-09,4,2.0,Store
13487,CUST_1401,6,2026-01-02,3,7.0,Web
13488,CUST_1402,1,2025-12-30,2,10.0,Web
13489,CUST_1402,2,2026-01-08,9,1.0,Catalog
13490,CUST_1402,3,2025-11-25,2,7.0,Store
13491,CUST_1402,6,2025-12-20,1,1.0,Catalog
13492,CUST_1403,1,2026-01-18,4,7.0,Store
13493,CUST_1403,2,2026-01-15,9,10.0,Web
13494,CUST_1403,3,2025-12-13,1,17.0,Web
13495,CUST_1403,4,2026-01-22,9,8.0,Web
13496,CUST_1403,5,2026-01-24,3,6.0,Catalog
13497,CUST_1403,6,2025-12-05,3,13.0,Web
13498,CUST_1404,1,2025-12-21,3,33.0,Store
13499,CUST_1404,2,2025-11-26,8,87.0,Web
13500,CUST_1404,3,2025-12-15,4,64.0,Store
13501,CUST_1404,4,2025-11-24,9,102.44,Web
13502,CUST_1404,4,2025-12-26,6,82.95,Web
13503,CUST_1404,5,2025-11-17,4,16.0,Web
13504,CUST_1404,6,2025-12-18,1,74.0,Store
13505,CUST_1405,1,2025-12-18,2,12.0,Catalog
13506,CUST_1405,3,2025-12-29,2,13.0,Catalog
13507,CUST_1405,4,2025-12-29,9,2.0,Web
13508,CUST_1405,6,2026-01-23,2,10.0,Web
13509,CUST_1406,1,2026-01-11,1,2.0,Store
13510,CUST_1406,2,2026-01-08,6,3.0,Catalog
13511,CUST_1406,3,2026-01-17,1,10.0,Web
13512,CUST_1406,4,2025-12-31,8,11.0,Web
13513,CUST_1406,5,2025-12-15,9,2.0,Store
13514,CUST_1406,6,2026-01-01,1,10.0,Store
13515,CUST_1407,1,2025-11-06,3,106.39,Store
13516,CUST_1407,1,2026-01-04,1,62.5,Web
13517,CUST_1407,1,2025-11-16,1,107.89,Store
13518,CUST_1407,1,2026-01-24,4,83.04,Catalog
13519,CUST_1407,1,2025-11-28,3,91.61,Store
13520,CUST_1407,1,2026-01-19,1,82.09,Store
13521,CUST_1407,1,2026-01-16,1,81.98,Web
13522,CUST_1407,1,2026-01-24,3,88.0,Store
13523,CUST_1407,2,2026-01-23,8,21.0,Store
13524,CUST_1407,3,2026-01-07,4,118.0,Store
13525,CUST_1407,4,2025-12-15,7,110.0,Web
13526,CUST_1407,5,2025-11-14,2,147.0,Web
13527,CUST_1407,6,2025-12-26,1,42.0,Web
13528,CUST_1408,1,2025-11-19,3,9.0,Catalog
13529,CUST_1408,2,2026-01-11,1,3.0,Catalog
13530,CUST_1408,3,2026-01-22,3,15.0,Catalog
13531,CUST_1408,4,2026-01-05,6,2.0,Web
13532,CUST_1408,5,2025-11-20,2,3.0,Web
13533,CUST_1408,6,2025-12-01,1,2.0,Web
13534,CUST_1409,1,2026-01-10,4,129.0,Catalog
13535,CUST_1409,2,2026-01-21,9,26.0,Catalog
13536,CUST_1409,3,2026-01-21,4,67.0,Web
13537,CUST_1409,4,2026-01-19,2,3.0,Web
13538,CUST_1409,5,2026-01-16,9,67.0,Catalog
13539,CUST_1409,6,2026-01-21,4,2.0,Store
13540,CUST_1410,1,2025-11-09,2,16.0,Store
13541,CUST_1410,2,2025-12-02,6,2.0,Store
13542,CUST_1410,3,2026-01-14,1,11.0,Catalog
13543,CUST_1410,4,2025-12-27,9,3.0,Web
13544,CUST_1410,6,2026-01-01,2,16.0,Store
13545,CUST_1411,1,2025-12-22,1,127.86,Web
13546,CUST_1411,1,2025-12-06,2,98.37,Web
13547,CUST_1411,2,2025-12-06,8,2.0,Web
13548,CUST_1411,3,2025-11-06,3,43.0,Web
13549,CUST_1411,4,2025-11-25,9,3.0,Store
13550,CUST_1411,5,2025-12-27,8,5.0,Web
13551,CUST_1411,6,2026-01-01,3,35.0,Store
13552,CUST_1412,1,2026-01-18,1,5.0,Store
13553,CUST_1412,2,2026-01-11,6,4.0,Store
13554,CUST_1412,3,2026-01-17,4,5.0,Store
13555,CUST_1412,4,2026-01-09,7,4.0,Store
13556,CUST_1412,5,2026-01-24,7,2.0,Store
13557,CUST_1412,6,2026-01-09,2,10.0,Catalog
13558,CUST_1413,1,2025-11-06,1,14.0,Catalog
13559,CUST_1413,2,2026-01-09,2,36.0,Catalog
13560,CUST_1413,3,2025-12-04,4,11.0,Store
13561,CUST_1413,4,2025-11-14,6,3.0,Catalog
13562,CUST_1413,5,2025-10-28,1,26.0,Web
13563,CUST_1413,6,2026-01-16,1,35.0,Store
13564,CUST_1414,1,2025-12-28,4,29.0,Web
13565,CUST_1414,2,2026-01-14,5,12.0,Store
13566,CUST_1414,3,2025-12-27,4,59.0,Web
13567,CUST_1414,4,2026-01-11,7,19.0,Catalog
13568,CUST_1414,5,2026-01-04,1,1.0,Web
13569,CUST_1414,6,2026-01-07,2,36.0,Web
13570,CUST_1415,1,2025-12-14,1,26.0,Web
13571,CUST_1415,2,2025-12-26,9,2.0,Store
13572,CUST_1415,3,2025-12-24,4,19.0,Store
13573,CUST_1415,4,2025-12-03,1,10.0,Web
13574,CUST_1415,5,2026-01-05,2,5.0,Web
13575,CUST_1415,6,2025-12-30,1,8.0,Catalog
13576,CUST_1416,1,2026-01-23,2,9.0,Store
13577,CUST_1416,2,2026-01-22,1,1.0,Web
13578,CUST_1416,3,2026-01-21,4,4.0,Web
13579,CUST_1416,4,2026-01-14,2,3.0,Web
13580,CUST_1416,5,2026-01-24,7,2.0,Catalog
13581,CUST_1416,6,2026-01-18,4,3.0,Store
13582,CUST_1417,1,2026-01-02,1,14.0,Store
13583,CUST_1417,3,2025-12-11,4,23.0,Store
13584,CUST_1417,4,2026-01-08,9,4.0,Catalog
13585,CUST_1417,5,2025-11-14,2,5.0,Web
13586,CUST_1417,6,2026-01-24,2,19.0,Catalog
13587,CUST_1418,1,2025-12-23,4,97.57,Store
13588,CUST_1418,1,2025-12-29,3,88.55,Web
13589,CUST_1418,1,2025-12-31,1,64.42,Web
13590,CUST_1418,1,2026-01-05,3,95.07,Web
13591,CUST_1418,1,2025-12-31,4,87.09,Catalog
13592,CUST_1418,1,2026-01-16,1,61.69,Web
13593,CUST_1418,1,2026-01-16,1,104.23,Catalog
13594,CUST_1418,1,2026-01-15,2,88.21,Catalog
13595,CUST_1418,1,2026-01-15,2,94.51,Catalog
13596,CUST_1418,1,2026-01-21,3,91.63,Catalog
13597,CUST_1418,1,2026-01-03,4,63.05,Web
13598,CUST_1418,1,2026-01-17,4,103.33,Web
13599,CUST_1418,2,2026-01-09,7,19.0,Catalog
13600,CUST_1418,3,2025-12-21,1,69.07,Store
13601,CUST_1418,3,2026-01-13,4,72.06,Catalog
13602,CUST_1418,3,2026-01-07,2,74.96,Store
13603,CUST_1418,3,2026-01-06,1,88.52,Store
13604,CUST_1418,3,2026-01-17,3,73.11,Catalog
13605,CUST_1418,3,2026-01-15,4,81.23,Store
13606,CUST_1418,3,2026-01-19,1,103.42,Web
13607,CUST_1418,4,2025-12-20,6,80.09,Web
13608,CUST_1418,4,2026-01-01,8,95.5,Catalog
13609,CUST_1418,5,2026-01-22,8,26.0,Web
13610,CUST_1418,6,2026-01-14,3,138.0,Web
13611,CUST_1419,1,2025-11-27,4,59.05,Web
13612,CUST_1419,1,2025-12-25,1,84.14,Catalog
13613,CUST_1419,1,2025-12-16,3,78.13,Catalog
13614,CUST_1419,1,2025-11-23,4,67.18,Catalog
13615,CUST_1419,1,2025-12-25,1,67.47,Store
13616,CUST_1419,1,2025-11-17,3,90.14,Store
13617,CUST_1419,1,2025-12-04,2,65.34,Web
13618,CUST_1419,1,2025-12-18,2,72.88,Web
13619,CUST_1419,1,2025-12-25,3,62.61,Catalog
13620,CUST_1419,1,2025-12-18,4,74.95,Catalog
13621,CUST_1419,1,2025-12-24,4,102.2,Store
13622,CUST_1419,1,2026-01-16,3,101.38,Web
13623,CUST_1419,2,2026-01-13,2,93.55,Catalog
13624,CUST_1419,2,2025-12-02,7,71.21,Web
13625,CUST_1419,3,2025-12-13,2,107.05,Web
13626,CUST_1419,3,2026-01-15,2,105.93,Catalog
13627,CUST_1419,3,2025-12-11,3,75.4,Catalog
13628,CUST_1419,3,2026-01-21,2,93.44,Catalog
13629,CUST_1419,3,2025-11-18,3,106.43,Web
13630,CUST_1419,3,2025-12-30,1,81.09,Store
13631,CUST_1419,3,2026-01-09,4,69.77,Catalog
13632,CUST_1419,3,2025-11-27,1,88.17,Catalog
13633,CUST_1419,4,2025-12-10,5,78.42,Web
13634,CUST_1419,4,2025-11-26,8,61.78,Catalog
13635,CUST_1419,4,2025-12-09,5,71.28,Store
13636,CUST_1419,5,2026-01-24,8,105.0,Web
13637,CUST_1419,6,2026-01-02,2,126.0,Store
13638,CUST_1420,1,2025-11-09,3,99.0,Catalog
13639,CUST_1420,2,2025-11-02,1,27.0,Catalog
13640,CUST_1420,3,2025-11-14,3,102.0,Web
13641,CUST_1420,4,2025-11-15,5,28.0,Store
13642,CUST_1420,5,2025-12-01,4,48.0,Store
13643,CUST_1420,6,2026-01-16,3,6.0,Catalog
13644,CUST_1421,1,2025-12-18,4,99.5,Catalog
13645,CUST_1421,1,2025-11-07,3,79.88,Web
13646,CUST_1421,1,2025-11-04,2,56.33,Web
13647,CUST_1421,1,2025-11-27,4,76.92,Store
13648,CUST_1421,1,2025-11-13,3,97.34,Web
13649,CUST_1421,1,2025-12-24,4,92.31,Store
13650,CUST_1421,2,2026-01-03,3,35.0,Catalog
13651,CUST_1421,3,2025-12-26,2,97.36,Store
13652,CUST_1421,3,2025-12-10,4,109.75,Web
13653,CUST_1421,3,2025-12-13,3,102.96,Web
13654,CUST_1421,3,2025-10-26,4,118.58,Web
13655,CUST_1421,3,2026-01-03,2,91.39,Web
13656,CUST_1421,3,2025-12-04,3,84.76,Catalog
13657,CUST_1421,4,2025-11-28,2,72.0,Catalog
13658,CUST_1421,5,2026-01-21,2,86.92,Store
13659,CUST_1421,5,2026-01-04,3,97.02,Web
13660,CUST_1421,6,2025-11-11,4,17.0,Store
13661,CUST_1422,1,2026-01-14,1,109.58,Web
13662,CUST_1422,1,2025-11-12,3,63.5,Store
13663,CUST_1422,1,2025-12-06,2,88.41,Catalog
13664,CUST_1422,1,2025-12-11,4,101.0,Catalog
13665,CUST_1422,1,2025-12-22,2,68.65,Store
13666,CUST_1422,1,2026-01-24,4,68.93,Store
13667,CUST_1422,1,2025-10-29,1,111.48,Web
13668,CUST_1422,1,2025-12-06,3,64.58,Store
13669,CUST_1422,2,2025-11-07,2,8.0,Catalog
13670,CUST_1422,3,2025-12-14,3,99.0,Web
13671,CUST_1422,4,2025-10-24,3,11.0,Catalog
13672,CUST_1422,6,2025-12-22,2,47.0,Store
13673,CUST_1423,1,2025-12-05,2,87.6,Catalog
13674,CUST_1423,1,2025-12-26,4,65.61,Store
13675,CUST_1423,1,2025-12-25,1,94.75,Web
13676,CUST_1423,1,2025-12-21,2,86.29,Catalog
13677,CUST_1423,1,2025-12-08,2,76.88,Web
13678,CUST_1423,1,2025-12-16,2,64.75,Store
13679,CUST_1423,1,2025-12-13,2,93.28,Catalog
13680,CUST_1423,2,2025-12-03,2,54.0,Store
13681,CUST_1423,3,2025-12-05,1,83.82,Store
13682,CUST_1423,3,2025-12-25,3,72.53,Store
13683,CUST_1423,3,2025-12-29,3,97.86,Web
13684,CUST_1423,3,2025-12-30,2,89.44,Store
13685,CUST_1423,4,2026-01-22,3,71.0,Catalog
13686,CUST_1423,5,2026-01-18,6,54.0,Store
13687,CUST_1423,6,2025-12-31,3,130.0,Web
13688,CUST_1424,1,2025-12-16,2,79.64,Catalog
13689,CUST_1424,1,2026-01-18,4,115.78,Catalog
13690,CUST_1424,1,2026-01-18,4,88.71,Web
13691,CUST_1424,1,2025-12-31,2,106.87,Store
13692,CUST_1424,2,2025-12-27,9,27.0,Store
13693,CUST_1424,3,2026-01-09,4,159.0,Web
13694,CUST_1424,4,2025-12-28,9,58.0,Web
13695,CUST_1424,5,2026-01-08,7,8.0,Catalog
13696,CUST_1424,6,2026-01-15,4,39.0,Catalog
13697,CUST_1425,1,2025-12-10,1,56.0,Store
13698,CUST_1425,2,2026-01-13,7,10.0,Store
13699,CUST_1425,3,2026-01-11,4,92.0,Catalog
13700,CUST_1425,4,2025-12-17,3,19.0,Catalog
13701,CUST_1425,5,2025-12-27,4,7.0,Catalog
13702,CUST_1425,6,2025-12-17,4,25.0,Web
13703,CUST_1426,1,2026-01-24,2,88.55,Store
13704,CUST_1426,1,2025-12-28,2,100.85,Catalog
13705,CUST_1426,2,2026-01-24,5,151.0,Catalog
13706,CUST_1426,3,2026-01-22,1,60.28,Catalog
13707,CUST_1426,3,2025-12-28,1,82.74,Web
13708,CUST_1426,3,2026-01-08,2,98.83,Web
13709,CUST_1426,3,2026-01-19,1,101.22,Web
13710,CUST_1426,3,2026-01-15,2,99.36,Catalog
13711,CUST_1426,3,2025-12-28,3,78.31,Catalog
13712,CUST_1426,3,2026-01-06,4,65.42,Web
13713,CUST_1426,4,2026-01-05,6,98.0,Store
13714,CUST_1426,5,2026-01-24,4,54.0,Store
13715,CUST_1426,6,2026-01-10,2,31.0,Store
13716,CUST_1427,1,2025-12-31,3,95.65,Web
13717,CUST_1427,1,2026-01-02,1,93.03,Web
13718,CUST_1427,1,2026-01-21,4,98.31,Catalog
13719,CUST_1427,1,2025-12-21,2,70.5,Web
13720,CUST_1427,1,2026-01-19,4,83.82,Web
13721,CUST_1427,1,2026-01-03,2,80.42,Catalog
13722,CUST_1427,1,2025-12-31,4,95.34,Catalog
13723,CUST_1427,1,2026-01-21,2,109.82,Store
13724,CUST_1427,2,2026-01-10,9,102.0,Web
13725,CUST_1427,3,2025-12-21,4,88.81,Web
13726,CUST_1427,3,2026-01-18,3,73.43,Catalog
13727,CUST_1427,3,2025-12-16,4,69.06,Store
13728,CUST_1427,3,2026-01-12,2,102.57,Web
13729,CUST_1427,3,2025-12-31,3,107.88,Catalog
13730,CUST_1427,3,2026-01-05,3,110.57,Catalog
13731,CUST_1427,3,2025-12-29,3,110.41,Store
13732,CUST_1427,5,2025-12-16,3,58.0,Web
13733,CUST_1427,6,2025-12-25,3,43.0,Store
13734,CUST_1428,1,2026-01-14,4,37.0,Web
13735,CUST_1428,3,2026-01-09,2,17.0,Catalog
13736,CUST_1428,6,2025-11-10,1,3.0,Catalog
13737,CUST_1429,1,2025-12-21,4,63.49,Web
13738,CUST_1429,1,2025-12-30,4,96.06,Catalog
13739,CUST_1429,2,2026-01-13,8,13.0,Web
13740,CUST_1429,3,2025-12-21,2,73.88,Web
13741,CUST_1429,3,2026-01-17,3,63.01,Web
13742,CUST_1429,4,2026-01-02,2,86.0,Web
13743,CUST_1429,5,2026-01-24,6,13.0,Web
13744,CUST_1429,6,2025-12-25,3,70.0,Catalog
13745,CUST_1430,1,2026-01-23,3,67.47,Store
13746,CUST_1430,1,2026-01-22,1,95.4,Web
13747,CUST_1430,1,2026-01-22,4,112.63,Web
13748,CUST_1430,1,2026-01-22,1,100.31,Store
13749,CUST_1430,1,2026-01-24,1,92.56,Catalog
13750,CUST_1430,2,2026-01-24,3,81.0,Web
13751,CUST_1430,3,2026-01-23,2,101.09,Catalog
13752,CUST_1430,3,2026-01-23,2,71.37,Web
13753,CUST_1430,3,2026-01-22,3,112.59,Store
13754,CUST_1430,3,2026-01-22,3,105.71,Store
13755,CUST_1430,4,2026-01-24,1,106.0,Catalog
13756,CUST_1430,5,2026-01-23,2,50.0,Catalog
13757,CUST_1430,6,2026-01-24,2,40.0,Store
13758,CUST_1431,1,2025-12-24,4,91.0,Store
13759,CUST_1431,2,2026-01-02,8,3.0,Catalog
13760,CUST_1431,3,2025-10-30,1,52.0,Catalog
13761,CUST_1431,4,2026-01-01,7,2.0,Catalog
13762,CUST_1431,5,2025-12-16,3,1.0,Store
13763,CUST_1431,6,2026-01-22,4,31.0,Web
13764,CUST_1432,1,2025-12-17,4,15.0,Catalog
13765,CUST_1432,2,2025-12-25,8,8.0,Catalog
13766,CUST_1432,3,2026-01-19,1,16.0,Web
13767,CUST_1432,4,2025-12-23,7,11.0,Web
13768,CUST_1432,5,2026-01-18,5,5.0,Store
13769,CUST_1432,6,2026-01-02,3,22.0,Catalog
13770,CUST_1433,1,2026-01-22,1,68.76,Store
13771,CUST_1433,1,2026-01-09,3,89.68,Catalog
13772,CUST_1433,1,2026-01-09,1,103.86,Web
13773,CUST_1433,1,2026-01-20,1,97.36,Catalog
13774,CUST_1433,1,2026-01-16,1,83.9,Web
13775,CUST_1433,1,2026-01-14,3,97.58,Store
13776,CUST_1433,1,2026-01-18,1,65.37,Catalog
13777,CUST_1433,1,2026-01-14,1,68.15,Store
13778,CUST_1433,1,2026-01-18,1,69.76,Store
13779,CUST_1433,1,2026-01-09,2,81.66,Store
13780,CUST_1433,1,2026-01-17,4,94.53,Store
13781,CUST_1433,1,2026-01-15,4,103.13,Catalog
13782,CUST_1433,1,2026-01-24,1,58.44,Store
13783,CUST_1433,1,2026-01-18,4,104.9,Catalog
13784,CUST_1433,1,2026-01-15,3,83.78,Catalog
13785,CUST_1433,1,2026-01-11,3,79.14,Store
13786,CUST_1433,2,2026-01-11,1,68.0,Web
13787,CUST_1433,3,2026-01-22,3,84.73,Web
13788,CUST_1433,3,2026-01-24,4,82.26,Catalog
13789,CUST_1433,3,2026-01-09,1,60.05,Store
13790,CUST_1433,3,2026-01-12,2,96.77,Catalog
13791,CUST_1433,3,2026-01-10,4,94.56,Store
13792,CUST_1433,3,2026-01-16,4,93.68,Catalog
13793,CUST_1433,3,2026-01-15,4,102.97,Web
13794,CUST_1433,3,2026-01-24,3,103.84,Web
13795,CUST_1433,3,2026-01-10,2,100.32,Store
13796,CUST_1433,4,2026-01-19,6,89.0,Catalog
13797,CUST_1433,5,2026-01-17,9,114.0,Web
13798,CUST_1433,6,2026-01-21,1,45.0,Web
13799,CUST_1434,1,2025-12-11,4,153.0,Catalog
13800,CUST_1434,2,2025-12-26,2,64.0,Web
13801,CUST_1434,3,2025-12-12,1,123.0,Web
13802,CUST_1434,4,2026-01-10,6,116.0,Catalog
13803,CUST_1434,5,2026-01-15,2,64.0,Catalog
13804,CUST_1434,6,2025-12-14,3,14.0,Web
13805,CUST_1435,1,2026-01-21,2,68.56,Store
13806,CUST_1435,1,2026-01-20,2,60.19,Web
13807,CUST_1435,1,2026-01-22,2,98.88,Catalog
13808,CUST_1435,1,2026-01-18,3,106.81,Catalog
13809,CUST_1435,1,2026-01-17,4,79.7,Web
13810,CUST_1435,1,2026-01-21,4,61.89,Web
13811,CUST_1435,2,2026-01-18,1,5.0,Web
13812,CUST_1435,3,2026-01-20,1,21.0,Catalog
13813,CUST_1435,4,2026-01-16,1,7.0,Web
13814,CUST_1435,5,2026-01-16,8,5.0,Catalog
13815,CUST_1435,6,2026-01-21,2,10.0,Web
13816,CUST_1436,1,2026-01-12,1,92.94,Catalog
13817,CUST_1436,1,2026-01-12,3,97.69,Web
13818,CUST_1436,1,2026-01-12,1,106.31,Web
13819,CUST_1436,2,2026-01-03,3,59.0,Store
13820,CUST_1436,3,2026-01-23,4,107.16,Store
13821,CUST_1436,3,2026-01-16,1,103.51,Store
13822,CUST_1436,4,2026-01-11,6,77.0,Catalog
13823,CUST_1436,5,2026-01-23,1,5.0,Web
13824,CUST_1436,6,2026-01-14,4,29.0,Web
13825,CUST_1437,1,2026-01-21,3,38.0,Web
13826,CUST_1437,3,2026-01-05,2,2.0,Catalog
13827,CUST_1437,6,2026-01-17,1,6.0,Store
13828,CUST_1438,1,2026-01-04,3,2.0,Catalog
13829,CUST_1438,2,2026-01-21,7,13.0,Store
13830,CUST_1438,3,2025-12-19,1,6.0,Store
13831,CUST_1438,4,2026-01-12,2,7.0,Web
13832,CUST_1438,5,2026-01-11,5,5.0,Catalog
13833,CUST_1438,6,2025-12-26,2,11.0,Catalog
13834,CUST_1439,1,2026-01-19,4,30.0,Catalog
13835,CUST_1439,3,2026-01-17,2,10.0,Web
13836,CUST_1439,4,2026-01-19,3,2.0,Web
13837,CUST_1439,6,2026-01-20,4,5.0,Store
13838,CUST_1440,1,2025-12-27,2,116.63,Catalog
13839,CUST_1440,1,2026-01-24,4,73.67,Web
13840,CUST_1440,1,2025-12-31,3,73.58,Web
13841,CUST_1440,1,2026-01-22,1,85.2,Web
13842,CUST_1440,2,2026-01-20,2,23.0,Store
13843,CUST_1440,3,2026-01-02,4,95.0,Catalog
13844,CUST_1440,4,2026-01-23,1,54.0,Catalog
13845,CUST_1440,5,2026-01-14,6,41.0,Store
13846,CUST_1440,6,2026-01-10,2,83.98,Catalog
13847,CUST_1440,6,2026-01-13,2,70.32,Catalog
13848,CUST_1441,1,2025-12-18,4,83.25,Store
13849,CUST_1441,1,2026-01-10,2,93.99,Web
13850,CUST_1441,1,2026-01-07,2,86.24,Store
13851,CUST_1441,1,2025-12-25,1,95.92,Web
13852,CUST_1441,1,2025-12-22,1,73.34,Catalog
13853,CUST_1441,2,2026-01-10,4,10.0,Catalog
13854,CUST_1441,3,2026-01-07,4,75.0,Web
13855,CUST_1441,5,2025-12-24,7,10.0,Catalog
13856,CUST_1441,6,2026-01-04,2,48.0,Store
13857,CUST_1442,1,2026-01-03,2,78.51,Store
13858,CUST_1442,1,2025-12-23,3,71.31,Catalog
13859,CUST_1442,1,2025-12-13,1,82.77,Store
13860,CUST_1442,1,2026-01-10,3,62.1,Catalog
13861,CUST_1442,1,2025-12-12,2,74.91,Web
13862,CUST_1442,1,2026-01-09,2,63.75,Store
13863,CUST_1442,1,2025-12-02,3,105.23,Catalog
13864,CUST_1442,1,2026-01-09,4,96.2,Store
13865,CUST_1442,1,2026-01-24,4,66.06,Store
