fact_software_sales_id,product_sk,country_sk,price_category_sk,rating_category_sk,popularity_category_sk,price_usd,price_numeric,currency,product_star_rating,product_num_ratings,popularity_weighted_score,price_efficiency,popularity_percentile,page,rank
443,429,5,4.0,2,3,7882.92,7299.0,EUR,3.3,54.0,13.224199511267154,0.0004186260692407518,0.28141122518109335,1,44
444,430,5,4.0,2,4,970.9200000000001,899.0,EUR,3.7,421.0,22.366519661933246,0.0038107793558752948,2.193965292615561,1,45
445,431,5,4.0,3,5,3191.94,2955.5,EUR,4.1,19189.0,40.434792814907155,0.001284481273202901,100.0,1,46
446,432,5,4.0,4,3,5722.92,5299.0,EUR,4.7,177.0,24.3543826863728,0.0008212576425013061,0.9224034603158059,1,47
447,433,5,4.0,3,5,1510.92,1399.0,EUR,4.1,5784.0,35.51839692247388,0.002713560522327308,30.142269008286,1,48
448,434,5,4.0,4,4,5074.92,4699.0,EUR,4.7,669.0,30.584205248209557,0.0009261211484690429,3.4863724008546564,1,49
449,435,5,4.0,3,3,3562.92,3299.0,EUR,4.0,99.0,18.420680743952367,0.0011226715091231093,0.5159205794986711,1,50
450,436,5,4.0,4,5,3778.92,3499.0,EUR,4.8,15190.0,46.21660044579678,0.0012702008240427845,79.15993537964458,2,51
451,437,5,4.0,4,5,4318.92,3999.0,EUR,4.6,1225.0,32.71295573588232,0.0010650786190098008,6.38386575642295,2,52
452,438,5,4.0,3,4,3235.6800000000003,2996.0,EUR,4.2,448.0,25.64949612851747,0.001298022987369,2.334670905206108,2,53
453,439,5,4.0,3,2,938.5200000000001,869.0,EUR,4.0,34.0,14.221392245957654,0.00426198416672882,0.1771848454843921,2,54
454,440,5,4.0,3,5,1651.3200000000002,1529.0,EUR,4.2,1942.0,31.802351487385252,0.0025434044073564944,10.12038146854969,2,55
455,441,5,4.0,4,5,1942.92,1799.0,EUR,4.5,4863.0,38.20327390640701,0.0023160896172275893,25.342644223252904,2,56
456,442,5,4.0,3,3,2154.6000000000004,1995.0,EUR,4.1,166.0,20.983774630908695,0.0019028965798914878,0.8650789514826204,2,57
457,443,5,4.0,4,4,4320.0,4000.0,EUR,4.5,937.0,30.79687477052801,0.0010416642554068162,4.883005888790453,2,58
458,444,5,4.0,3,5,3886.92,3599.0,EUR,4.2,8073.0,37.78489806593412,0.0010805442855930001,42.070978164573454,2,59
459,445,5,4.0,3,4,1402.92,1299.0,EUR,4.3,851.0,29.014622065366055,0.0030650139351214955,4.434832456094638,2,60
460,118,5,4.0,4,5,6264.0,5800.0,EUR,4.8,1148.0,33.823906933674024,0.0007662823015927497,5.982594194590651,2,61
461,446,5,4.0,4,4,3562.92,3299.0,EUR,4.6,437.0,27.97820698773165,0.0012910722354915756,2.2773463963729217,2,62
462,447,5,4.0,3,5,3238.92,2999.0,EUR,4.3,5028.0,36.648798675539446,0.001327598929276026,26.202511855750693,2,63
463,448,5,4.0,3,5,3191.94,2955.5,EUR,4.1,19189.0,40.434792814907155,0.001284481273202901,100.0,2,64
464,449,5,4.0,3,5,1078.92,999.0,EUR,4.2,1715.0,31.280555376201214,0.0038927455905387745,8.93741205899213,2,65
465,450,5,4.0,4,5,5938.92,5499.0,EUR,4.5,3272.0,36.42058023525531,0.0007577122478291543,17.051435718380322,2,66
466,451,5,4.0,3,5,10064.52,9319.0,EUR,4.2,1009.0,29.054363561308282,0.0004173071171728834,5.2582208556985774,2,67
467,452,5,4.0,2,2,20842.920000000002,19299.0,EUR,3.8,34.0,13.51032263365977,0.00018231601794949174,0.1771848454843921,2,68
468,453,5,4.0,4,2,3022.92,2799.0,EUR,5.0,4.0,8.047189562170502,0.0016540244067841463,0.020845275939340248,2,69
469,454,5,4.0,3,5,4858.92,4499.0,EUR,4.2,1009.0,29.054363561308282,0.000864387838474726,5.2582208556985774,2,70
470,455,5,4.0,4,5,5938.92,5499.0,EUR,4.5,3272.0,36.42058023525531,0.0007577122478291543,17.051435718380322,2,71
471,456,5,4.0,4,5,3406.32,3154.0,EUR,4.8,15190.0,46.21660044579678,0.001409141216499869,79.15993537964458,2,72
472,457,5,4.0,3,3,2149.2000000000003,1990.0,EUR,4.3,154.0,21.68672800275276,0.002000735153847227,0.8025431236645996,2,73
473,458,5,4.0,3,3,2428.92,2249.0,EUR,4.4,105.0,20.519132014093096,0.0018114972436422622,0.5471884934076815,2,74
474,459,5,4.0,4,2,1305.72,1209.0,EUR,4.6,37.0,16.732896334741373,0.003522933531434523,0.1928188024388973,2,75
475,460,5,4.0,3,4,2158.92,1999.0,EUR,4.2,364.0,24.779568885046466,0.0019454081419962666,1.8969201104799625,2,76
476,461,5,4.0,4,5,6802.92,6299.0,EUR,4.6,2695.0,36.33781257134811,0.0006761792345357073,14.044504664130491,2,77
477,462,5,4.0,3,5,3778.92,3499.0,EUR,4.2,1009.0,29.054363561308282,0.0011114257210374364,5.2582208556985774,2,78
478,463,5,4.0,3,3,3720.6000000000004,3445.0,EUR,4.2,67.0,17.72193236173965,0.0011288471514079679,0.3491583719839491,2,79
479,464,5,4.0,4,5,1683.72,1559.0,EUR,4.6,1250.0,32.80581314814779,0.002732029482161629,6.514148731043827,2,80
480,465,5,4.0,3,5,1942.92,1799.0,EUR,4.1,6351.0,35.901752512000584,0.0021102149845851365,33.09708687268748,2,81
481,466,5,4.0,2,3,1726.92,1599.0,EUR,3.8,76.0,16.506460603043998,0.0022004366129489902,0.3960602428474647,2,82
482,467,5,4.0,3,5,1618.92,1499.0,EUR,4.2,3958.0,34.79173633784575,0.0025943061157678218,20.626400541977176,2,83
483,468,5,4.0,3,3,2806.92,2599.0,EUR,4.3,69.0,18.268529540812246,0.0015319227768416026,0.35958100995361925,2,84
484,469,5,4.0,4,4,3615.84,3348.0,EUR,4.5,981.0,31.003160887595097,0.0012445206521288217,5.112303924123196,2,85
485,470,5,4.0,4,5,3229.2000000000003,2990.0,EUR,4.6,1140.0,32.382437609365546,0.0014244970132013708,5.94090364271197,2,86
486,471,5,4.0,2,4,3562.92,3299.0,EUR,3.8,225.0,20.598032997234686,0.0010665379336669536,1.172546771587889,2,87
487,472,5,4.0,3,5,4318.92,3999.0,EUR,4.3,4553.0,36.22217336048185,0.0009956169699439443,23.727135337954035,2,88
488,473,5,4.0,3,2,3769.2000000000003,3490.0,EUR,4.4,39.0,16.23106959810132,0.0011673533711308204,0.2032414404085674,2,89
489,474,5,4.0,3,3,1348.92,1249.0,EUR,4.0,76.0,17.375221687414736,0.002965313248278265,0.3960602428474647,2,90
490,475,5,4.0,3,5,2698.92,2499.0,EUR,4.2,1009.0,29.054363561308282,0.001556172260858933,5.2582208556985774,2,91
491,476,5,4.0,2,2,1836.0000000000002,1700.0,EUR,3.2,12.0,8.207837943876918,0.0017429098970049182,0.06253582781802074,2,92
492,477,5,4.0,4,3,864.0,800.0,EUR,4.6,118.0,21.983968068313036,0.005324012453559565,0.6149356402105374,2,93
493,478,5,4.0,3,3,4190.400000000001,3880.0,EUR,4.1,64.0,17.11498780657211,0.0009784245455695263,0.33352441502944397,2,94
494,479,5,4.0,2,3,1510.92,1399.0,EUR,3.6,162.0,18.337500722904345,0.002382638507409344,0.84423367554328,2,95
495,480,5,4.0,4,5,3154.6800000000003,2921.0,EUR,4.8,15190.0,46.21660044579678,0.0015215441136847041,79.15993537964458,2,96
496,481,5,4.0,4,3,9718.92,8999.0,EUR,4.6,120.0,22.06063650974501,0.0004733031311059962,0.6253582781802074,2,97
497,482,5,4.0,2,2,1339.2,1240.0,EUR,3.9,30.0,13.39255009749207,0.0029121646343739965,0.15633956954505185,2,98
498,483,5,4.0,3,5,2050.92,1899.0,EUR,4.3,5028.0,36.648798675539446,0.002096609830662187,26.202511855750693,2,99
499,484,5,4.0,4,4,4318.92,3999.0,EUR,4.5,682.0,29.369226868068555,0.0010419247359878489,3.5541195476575123,2,100
500,485,6,4.0,4,5,4885.92,4524.0,EUR,4.7,2347.0,36.478200150455535,0.0009619458322161799,12.23096565740789,1,1
501,486,6,4.0,3,5,1942.92,1799.0,EUR,4.0,1496.0,29.244873537678515,0.002058746326424524,7.796133201313252,1,2
502,487,6,4.0,2,4,12538.800000000001,11610.0,EUR,3.6,834.0,24.21875420946308,0.00028710858526447084,4.346240033352442,1,3
503,488,6,4.0,3,4,2698.92,2499.0,EUR,4.3,509.0,26.807966120588993,0.001593223981355574,2.6525613632810465,1,4
504,489,6,4.0,3,3,10798.92,9999.0,EUR,4.0,87.0,17.909347257912827,0.00037040706810767364,0.45338475168065034,1,5
505,490,6,4.0,2,4,9622.800000000001,8910.0,EUR,3.6,834.0,24.21875420946308,0.00037411109644687983,4.346240033352442,1,6
506,491,6,4.0,2,4,15010.920000000002,13899.0,EUR,3.6,834.0,24.21875420946308,0.0002398252473364408,4.346240033352442,1,7
507,492,6,4.0,3,4,6696.0,6200.0,EUR,4.2,662.0,27.286454958780624,0.0006272392066320092,3.449893167960811,1,8
508,493,6,4.0,2,3,3778.92,3499.0,EUR,3.7,145.0,18.439344500320846,0.0009791131351996464,0.755641252801084,1,9
509,494,6,4.0,3,4,5336.280000000001,4941.0,EUR,4.2,345.0,24.555042855242444,0.0007870636715770694,1.7979050497680962,1,10
510,495,6,4.0,3,5,2245.32,2079.0,EUR,4.0,1340.0,28.804683533126713,0.0017814753287935402,6.983167439678983,1,11
511,496,6,4.0,4,5,3238.92,2999.0,EUR,4.7,2347.0,36.478200150455535,0.0014510965040924009,12.23096565740789,1,12
512,497,6,4.0,3,3,3238.92,2999.0,EUR,4.3,153.0,21.658896190378606,0.001327598929276026,0.7973318046797644,1,13
513,498,6,4.0,3,5,1046.52,969.0,EUR,4.0,1526.0,29.32424122087453,0.0038221551221656333,7.9524727708583045,1,14
514,499,6,4.0,2,3,5398.92,4999.0,EUR,3.7,145.0,18.439344500320846,0.0006853209802683124,0.755641252801084,1,15
515,500,6,4.0,2,3,2158.92,1999.0,EUR,3.6,60.0,14.79914591102392,0.001667492693139657,0.3126791390901037,1,16
516,501,6,4.0,4,4,3778.92,3499.0,EUR,4.6,515.0,28.732091121215188,0.0012172757897076685,2.683829277190057,1,17
517,502,6,4.0,2,3,3456.0,3200.0,EUR,3.8,157.0,19.237861125502473,0.0010995338555154642,0.8181770806191048,1,18
518,503,6,4.0,2,3,4318.92,3999.0,EUR,3.7,145.0,18.439344500320846,0.0008566936718122312,0.755641252801084,1,19
519,504,6,4.0,3,4,2050.92,1899.0,EUR,4.3,598.0,27.49962487189643,0.002096609830662187,3.1163687529313666,1,20
520,505,6,4.0,4,4,4318.92,3999.0,EUR,4.6,694.0,30.10199448959804,0.0010650786190098008,3.616655375475533,1,21
521,506,6,4.0,4,4,7504.92,6949.0,EUR,4.6,515.0,28.732091121215188,0.0006129304337282293,2.683829277190057,1,22
522,507,6,4.0,3,3,2050.92,1899.0,EUR,4.3,66.0,18.080178263381153,0.002096609830662187,0.3439470529991141,1,23
523,508,6,4.0,3,4,3375.0,3125.0,EUR,4.1,222.0,22.169404262986486,0.0012148112153741765,1.1569128146333838,1,24
524,509,6,4.0,3,4,3238.92,2999.0,EUR,4.4,417.0,26.55611830310893,0.0013584733229801199,2.173120016676221,1,25
525,510,6,4.0,3,4,1834.92,1699.0,EUR,4.0,203.0,21.272479975376864,0.0021799196699601618,1.0578977539215175,1,26
526,511,6,4.0,2,3,7558.92,6999.0,EUR,3.7,145.0,18.439344500320846,0.0004894872687007288,0.755641252801084,1,27
527,512,6,4.0,3,4,3774.6000000000004,3495.0,EUR,4.2,662.0,27.286454958780624,0.0011126977356601079,3.449893167960811,1,28
528,513,6,4.0,3,3,2158.92,1999.0,EUR,4.1,145.0,20.432787149004177,0.0018990889005201647,0.755641252801084,1,29
529,514,6,4.0,2,3,11878.92,10999.0,EUR,3.7,145.0,18.439344500320846,0.0003114758652504897,0.755641252801084,1,30
530,515,6,4.0,3,5,1371.6000000000001,1270.0,EUR,4.4,1177.0,31.114922802530742,0.003207908953711332,6.133722445150867,1,31
531,516,6,4.0,3,5,3022.92,2799.0,EUR,4.0,1312.0,28.720279497211184,0.0013232195254273172,6.837250508103601,1,32
532,517,6,4.0,3,4,7290.000000000001,6750.0,EUR,4.0,830.0,26.890519179421794,0.0005486960923236044,4.325394757413101,1,33
533,518,6,4.0,4,2,20950.920000000002,19399.0,EUR,4.9,4.0,7.886245770927092,0.0002338798325420399,0.020845275939340248,1,34
534,519,6,4.0,2,3,1186.92,1099.0,EUR,3.7,145.0,18.439344500320846,0.0031172857708542203,0.755641252801084,1,35
535,520,6,4.0,3,3,970.9200000000001,899.0,EUR,4.1,162.0,20.884375823307725,0.004222755502456407,0.84423367554328,1,36
536,521,6,4.0,2,4,1242.0,1150.0,EUR,3.6,411.0,21.675684057658298,0.0028985273870580754,2.1418521027672104,1,37
537,522,6,4.0,3,3,1726.92,1599.0,EUR,4.2,182.0,21.87984184193397,0.0024320615195752,0.9484600552399812,1,38
538,523,6,4.0,3,5,4050.0000000000005,3750.0,EUR,4.0,1496.0,29.244873537678515,0.0009876518823410312,7.796133201313252,1,39
539,524,6,4.0,4,4,8098.920000000001,7499.0,EUR,4.6,694.0,30.10199448959804,0.0005679762635311083,3.616655375475533,1,40
540,525,6,4.0,4,3,3022.92,2799.0,EUR,4.5,195.0,23.751515966537326,0.0014886219661057317,1.016207202042837,1,41
541,526,6,4.0,4,4,6478.92,5999.0,EUR,4.6,237.0,25.172445098888783,0.0007099937798371027,1.2350825994059096,1,42
542,446,6,4.0,4,5,2914.92,2699.0,EUR,4.7,2347.0,36.478200150455535,0.0016123886336893167,12.23096565740789,1,43
543,527,6,4.0,4,4,3238.92,2999.0,EUR,4.6,682.0,30.021876354025633,0.001420222110388307,3.5541195476575123,1,44
544,528,6,4.0,2,3,1398.6000000000001,1295.0,EUR,3.7,145.0,18.439344500320846,0.002645483730275059,0.755641252801084,1,45
545,529,6,4.0,4,3,3778.92,3499.0,EUR,4.6,162.0,23.431250923711104,0.0012172757897076685,0.84423367554328,1,46
546,530,6,4.0,3,4,5292.0,4900.0,EUR,4.0,830.0,26.890519179421794,0.0007558564704148329,4.325394757413101,1,47
547,531,6,4.0,2,2,292.68,271.0,EUR,3.6,44.0,13.70398496317315,0.012299702757183369,0.22929803533274273,1,48
548,532,6,4.0,3,3,17278.920000000002,15999.0,EUR,4.0,87.0,17.909347257912827,0.00023149581600249552,0.45338475168065034,1,49
549,533,6,4.0,2,2,6262.92,5799.0,EUR,3.8,5.0,6.808685983066608,0.0006067447664272153,0.02605659492417531,1,50
550,534,6,4.0,3,4,1618.92,1499.0,EUR,4.2,312.0,24.134053400268645,0.0025943061157678218,1.6259315232685392,2,51
551,535,6,4.0,3,3,10798.92,9999.0,EUR,4.3,63.0,17.883197258446586,0.0003981875982157491,0.3283130960446089,2,52
552,536,6,4.0,2,4,2158.92,1999.0,EUR,3.9,372.0,23.09415583661088,0.0018064504175679616,1.938610662358643,2,53
553,537,6,4.0,3,3,10584.0,9800.0,EUR,4.2,134.0,20.602154069441404,0.0003968250218962378,0.6983167439678982,2,54
554,538,6,4.0,2,2,1836.0000000000002,1700.0,EUR,3.3,3.0,4.574771391695639,0.0017973758312863216,0.015633956954505184,2,55
555,539,6,4.0,3,4,3238.92,2999.0,EUR,4.4,346.0,25.737029031766184,0.0013584733229801199,1.8031163687529315,2,56
556,540,6,4.0,2,2,8983.44,8318.0,EUR,3.5,9.0,8.05904782547916,0.00038960532980091163,0.046901870863515556,2,57
557,541,6,4.0,3,4,1631.88,1511.0,EUR,4.1,325.0,23.726279263603498,0.0025124242442811705,1.693678670071395,2,58
558,542,6,4.0,3,4,1942.92,1799.0,EUR,4.2,210.0,22.47780416059948,0.00216168364274575,1.094376986815363,2,59
559,543,6,4.0,3,4,3994.92,3699.0,EUR,4.3,598.0,27.49962487189643,0.0010763642917397801,3.1163687529313666,2,60
560,544,6,4.0,3,4,3238.92,2999.0,EUR,4.3,769.0,28.579479213845236,0.001327598929276026,4.007504299338162,2,61
561,545,6,4.0,3,4,4858.92,4499.0,EUR,4.3,769.0,28.579479213845236,0.0008849685012955527,4.007504299338162,2,62
562,546,6,4.0,4,3,2046.6000000000001,1895.0,EUR,4.5,72.0,19.30706748516776,0.0021987579460669105,0.37521496690812445,2,63
563,547,6,4.0,2,3,3778.92,3499.0,EUR,3.7,145.0,18.439344500320846,0.0009791131351996464,0.755641252801084,2,64
564,548,6,4.0,3,3,45358.920000000006,41999.0,EUR,4.0,87.0,17.909347257912827,8.818550173030976e-05,0.45338475168065034,2,65
565,549,6,4.0,2,4,2680.5600000000004,2482.0,EUR,3.6,411.0,21.675684057658298,0.0013429979444670348,2.1418521027672104,2,66
566,550,6,4.0,4,3,3238.92,2999.0,EUR,4.5,136.0,22.139914166226564,0.0013893477166842135,0.7087393819375684,2,67
567,551,6,4.0,2,3,3562.92,3299.0,EUR,3.7,145.0,18.439344500320846,0.001038471145938876,0.755641252801084,2,68
568,552,6,4.0,2,3,3072.6000000000004,2845.0,EUR,3.4,87.0,15.222945169225904,0.0011065511080156608,0.45338475168065034,2,69
569,553,6,4.0,2,3,4318.92,3999.0,EUR,3.6,108.0,16.888852376024918,0.0008335397887902791,0.5628224503621867,2,70
570,554,6,4.0,3,1,3778.92,3499.0,EUR,4.0,0.0,0.0,0.0010585006867023204,0.0,2,71
571,555,6,4.0,2,3,3454.92,3199.0,EUR,3.7,128.0,17.98130589613819,0.0010709334197798507,0.6670488300588879,2,72
572,556,6,4.0,2,2,2158.92,1999.0,EUR,3.9,18.0,11.483312018749118,0.0018064504175679616,0.09380374172703111,2,73
573,557,6,4.0,3,2,1662.1200000000001,1539.0,EUR,4.0,4.0,6.437751649736401,0.002406550630817084,0.020845275939340248,2,74
574,558,6,4.0,3,1,3238.92,2999.0,EUR,4.0,0.0,0.0,0.0012349757481637453,0.0,2,75
575,559,6,4.0,2,2,1461.24,1353.0,EUR,3.4,3.0,4.713400827807628,0.0023267750213858,0.015633956954505184,2,76
576,560,6,4.0,3,3,3886.92,3599.0,EUR,4.0,108.0,18.765391528916574,0.0010290897958028572,0.5628224503621867,2,77
577,561,6,4.0,4,3,2046.6000000000001,1895.0,EUR,4.6,119.0,22.02246201679741,0.0022476192337572863,0.6201469591953723,2,78
578,562,6,4.0,4,4,4318.92,3999.0,EUR,4.6,237.0,25.172445098888783,0.0010650786190098008,1.2350825994059096,2,79
579,563,6,4.0,3,5,2806.92,2599.0,EUR,4.0,1312.0,28.720279497211184,0.0014250444435735838,6.837250508103601,2,80
580,564,6,4.0,3,1,2374.92,2199.0,EUR,4.0,0.0,0.0,0.0016842601676680994,0.0,2,81
581,565,6,4.0,3,5,2806.92,2599.0,EUR,4.0,1496.0,29.244873537678515,0.0014250444435735838,7.796133201313252,2,82
582,566,6,4.0,3,4,13500.0,12500.0,EUR,4.3,374.0,25.485781911672763,0.0003185182825790499,1.949033300328313,2,83
583,567,6,4.0,2,3,2158.92,1999.0,EUR,3.9,195.0,20.584647170999016,0.0018064504175679616,1.016207202042837,2,84
584,568,6,4.0,3,3,2914.92,2699.0,EUR,4.2,62.0,17.40116585084444,0.0014408579279776871,0.32310177705977383,2,85
585,569,6,4.0,1,2,2425.6800000000003,2246.0,EUR,2.9,6.0,5.6431394322604085,0.0011955361154970335,0.03126791390901037,2,86
586,570,6,4.0,3,4,627.48,581.0,EUR,4.1,941.0,28.076821625763085,0.006533968668823407,4.903851164729793,2,87
587,571,6,4.0,2,3,15552.000000000002,14400.0,EUR,3.0,84.0,13.32795376947095,0.0001929011105316933,0.43775079472614514,2,88
588,572,6,4.0,4,2,10798.92,9999.0,EUR,4.6,32.0,16.083934782745807,0.00042596812832382464,0.16676220751472198,2,89
589,573,6,4.0,3,3,2104.92,1949.0,EUR,4.1,162.0,20.884375823307725,0.0019478082406540831,0.84423367554328,2,90
590,574,6,4.0,2,2,2698.92,2499.0,EUR,3.6,44.0,13.70398496317315,0.0013338619378790854,0.22929803533274273,2,91
591,575,6,4.0,4,2,4318.92,3999.0,EUR,4.7,8.0,10.326955513480232,0.0010882325020317531,0.041690551878680496,2,92
592,576,6,4.0,3,3,10798.92,9999.0,EUR,4.0,93.0,18.173179129080015,0.00037040706810767364,0.48465266558966075,2,93
593,577,6,4.0,4,2,7342.92,6799.0,EUR,5.0,2.0,5.493061443340549,0.0006809270958595547,0.010422637969670124,2,94
594,578,6,4.0,2,3,12958.92,11999.0,EUR,3.7,145.0,18.439344500320846,0.00028551739997052225,0.755641252801084,2,95
595,579,6,4.0,4,2,3778.92,3499.0,EUR,5.0,1.0,3.4657359027997265,0.0013231258583779005,0.005211318984835062,2,96
596,580,6,4.0,2,2,6030.72,5584.0,EUR,3.7,5.0,6.629510036143803,0.0006135243992020866,0.02605659492417531,2,97
597,581,6,4.0,2,2,1510.92,1399.0,EUR,3.6,18.0,10.599980324999185,0.002382638507409344,0.09380374172703111,2,98
598,582,6,4.0,1,2,7554.6,6995.0,EUR,2.9,12.0,7.438353136638456,0.0003838715698096923,0.06253582781802074,2,99
599,583,6,4.0,3,1,820.8000000000001,760.0,EUR,4.0,0.0,0.0,0.004873234975207416,0.0,2,100
600,584,7,4.0,3,5,1911.6000000000001,1770.0,EUR,4.2,2969.0,33.58453237354633,0.0021971008730860375,15.472406065975298,1,1
601,585,7,4.0,3,3,2592.0,2400.0,EUR,4.4,73.0,18.93788641009835,0.001697524315106809,0.3804262858929595,1,2
602,586,7,4.0,4,4,2158.92,1999.0,EUR,4.6,522.0,28.794074734698643,0.0021306851079006726,2.7203085100839024,1,3
603,587,7,4.0,3,5,9622.800000000001,8910.0,EUR,4.3,1299.0,30.8315140368334,0.0004468549207559953,6.769503361300745,1,4
604,588,7,4.0,4,5,12538.800000000001,11610.0,EUR,4.5,1566.0,33.106132090602095,0.00035888573158058857,8.160925530251708,1,5
605,589,7,4.0,3,2,2158.92,1999.0,EUR,4.2,23.0,13.347826087461373,0.0019454081419962666,0.1198603366512064,1,6
606,590,7,4.0,3,3,2224.8,2060.0,EUR,4.3,55.0,17.309012270161144,0.0019327493134245167,0.28662254416592836,1,7
607,591,7,4.0,3,4,5150.52,4769.0,EUR,4.4,296.0,25.05242141073188,0.0008542810157401277,1.5425504195111783,1,8
608,592,7,4.0,3,4,1944.0000000000002,1800.0,EUR,4.3,583.0,27.390574226161377,0.002211922778175009,3.038198968158841,1,9
609,593,7,4.0,3,2,48382.920000000006,44799.0,EUR,4.3,14.0,11.644615864739503,8.88743199306036e-05,0.07295846578769087,1,10
610,594,7,4.0,4,3,18252.0,16900.0,EUR,4.8,104.0,22.33900968075611,0.0002629847342840597,0.5419771744228464,1,11
611,595,7,4.0,2,2,11338.92,10499.0,EUR,3.9,32.0,13.636379489719273,0.0003439477975435072,0.16676220751472198,1,12
612,596,7,4.0,3,4,2860.92,2649.0,EUR,4.4,296.0,25.05242141073188,0.0015379614321217225,1.5425504195111783,1,13
613,597,7,4.0,3,1,10692.0,9900.0,EUR,4.4,0.0,0.0,0.00041152224885685667,0.0,1,14
614,598,7,4.0,3,5,1834.92,1699.0,EUR,4.4,2040.0,33.53325871636332,0.0023979116369561783,10.631090729063526,1,15
615,599,7,4.0,4,4,2428.92,2249.0,EUR,4.5,228.0,24.45174901599408,0.0018526676355432225,1.188180728542394,1,16
616,600,7,4.0,3,3,3130.92,2899.0,EUR,4.2,75.0,18.189080029202593,0.0013414544560242483,0.3908489238626296,1,17
617,601,7,4.0,3,2,16092.000000000002,14900.0,EUR,4.1,24.0,13.19739088195962,0.00025478482799849115,0.12507165563604147,1,18
618,602,7,4.0,2,2,21274.920000000002,19699.0,EUR,3.8,30.0,13.049151377043556,0.00017861398368878298,0.15633956954505185,1,19
619,446,7,4.0,4,5,2914.92,2699.0,EUR,4.8,1351.0,34.604833231693966,0.0016466947748316424,7.040491948512169,1,20
620,603,7,4.0,3,5,1340.2800000000002,1241.0,EUR,4.2,1097.0,29.4052316126918,0.0031336501801848852,5.7168169263640625,1,21
621,604,7,4.0,3,4,5722.92,5299.0,EUR,4.4,296.0,25.05242141073188,0.0007688369419161165,1.5425504195111783,1,22
622,605,7,4.0,3,4,4005.7200000000003,3709.0,EUR,4.4,296.0,25.05242141073188,0.0010984265040329727,1.5425504195111783,1,23
623,606,7,4.0,4,5,5938.92,5499.0,EUR,4.6,1449.0,33.48486664290725,0.0007745502977809133,7.551201209026004,1,24
624,607,7,4.0,3,5,1618.92,1499.0,EUR,4.4,2040.0,33.53325871636332,0.0027178445022329563,10.631090729063526,1,25
625,608,7,4.0,4,4,3778.92,3499.0,EUR,4.5,517.0,28.12488859016767,0.0011908132725401105,2.6942519151597266,1,26
626,609,7,4.0,3,4,1318.68,1221.0,EUR,4.4,296.0,25.05242141073188,0.003336644700422389,1.5425504195111783,1,27
627,610,7,4.0,4,3,2698.92,2499.0,EUR,4.6,193.0,24.232147531691307,0.0017043791428454978,1.0057845640731669,1,28
628,611,7,4.0,3,3,5938.92,5499.0,EUR,4.3,52.0,17.072255228274123,0.0007240361479256363,0.2709885872114232,1,29
629,612,7,4.0,3,5,4210.92,3899.0,EUR,4.2,2969.0,33.58453237354633,0.0009974043738556566,15.472406065975298,1,30
630,613,7,4.0,3,4,1398.6000000000001,1295.0,EUR,4.3,750.0,28.472044302585775,0.003074481091941284,3.9084892386262964,1,31
631,614,7,4.0,3,4,6295.320000000001,5829.0,EUR,4.4,296.0,25.05242141073188,0.0006989307947319679,1.5425504195111783,1,32
632,615,7,4.0,4,5,6478.92,5999.0,EUR,4.8,1351.0,34.604833231693966,0.0007408630746126289,7.040491948512169,1,33
633,616,7,4.0,2,2,4858.92,4499.0,EUR,3.2,9.0,7.368272297580948,0.0006585812102664579,0.046901870863515556,1,34
634,617,7,4.0,3,4,1186.92,1099.0,EUR,4.4,296.0,25.05242141073188,0.0037070425383131274,1.5425504195111783,1,35
635,618,7,4.0,4,5,2656.8,2460.0,EUR,4.6,1096.0,32.20153851726606,0.0017313996860897087,5.711605607379227,1,36
636,619,7,4.0,4,5,4429.08,4101.0,EUR,4.6,1096.0,32.20153851726606,0.001038588062107566,5.711605607379227,1,37
637,620,7,4.0,2,3,5394.6,4995.0,EUR,3.6,198.0,19.05589736900817,0.0006673327636288813,1.0318411589973422,1,38
638,621,7,4.0,2,2,4318.92,3999.0,EUR,3.8,3.0,5.267918572255584,0.0008798475548341834,0.015633956954505184,1,39
639,622,7,4.0,2,2,4318.92,3999.0,EUR,3.2,9.0,7.368272297580948,0.0007409242567024703,0.046901870863515556,1,40
640,623,7,4.0,4,2,15118.920000000002,13999.0,EUR,4.5,32.0,15.73428402659916,0.000297640110775035,0.16676220751472198,1,41
641,624,7,4.0,3,5,1942.92,1799.0,EUR,4.4,2040.0,33.53325871636332,0.002264620959066976,10.631090729063526,1,42
642,625,7,4.0,2,2,27972.000000000004,25900.0,EUR,3.7,12.0,9.490312622607686,0.0001322750849867421,0.06253582781802074,1,43
643,626,7,4.0,3,4,2158.92,1999.0,EUR,4.2,771.0,27.92573511010406,0.0019454081419962666,4.017926937307833,1,44
644,627,7,4.0,3,3,4318.92,3999.0,EUR,4.4,139.0,21.74322665948094,0.0010187708529658967,0.7243733388920736,1,45
645,628,7,4.0,3,5,2154.6000000000004,1995.0,EUR,4.3,1064.0,29.974139336017156,0.001995720803300829,5.544843399864505,1,46
646,629,7,4.0,3,4,1398.6000000000001,1295.0,EUR,4.3,750.0,28.472044302585775,0.003074481091941284,3.9084892386262964,1,47
647,630,7,4.0,3,3,4318.92,3999.0,EUR,4.4,163.0,22.439412282426478,0.0010187708529658967,0.8494449945281152,1,48
648,631,7,4.0,3,4,2428.92,2249.0,EUR,4.2,415.0,25.328878093097305,0.001729156459840341,2.1626973787065507,1,49
